"gender";"ethnicity";"birth";"grade";"star";"read";"math";"lunch";"school";"degree";"ladder";"experience";"tethnicity";"system";"schoolid"
"female";"cauc";1979.5;"3";"regular+aide";647;648;"non-free";"rural";"bachelor";"level1";13;"cauc";"32";"66"
"male";"afam";1980;"k";"regular+aide";451;500;"non-free";"inner-city";"bachelor";"level1";10;"afam";"11";"27"
"male";"afam";1980;"1";"regular+aide";492;538;"free";"inner-city";"bachelor";"level1";24;"afam";"11";"27"
"male";"afam";1980;"2";"regular+aide";542;533;"free";"inner-city";"bachelor";"level1";35;"afam";"11";"27"
"male";"afam";1980;"3";"small";527;540;"free";"inner-city";"master";"level2";9;"afam";"11";"27"
"male";"cauc";1979.5;"k";"small";419;478;"non-free";"rural";"master";"level1";13;"cauc";"6";"8"
"male";"cauc";1979.5;"1";"small";524;553;"non-free";"rural";"master";"level1";14;"cauc";"6";"8"
"male";"cauc";1979.5;"2";"small";571;603;"non-free";"rural";"master";"level1";17;"cauc";"6";"8"
"male";"cauc";1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"k";"regular";425;444;"non-free";"rural";"master";"level1";13;"cauc";"6";"8"
"male";"cauc";1979.75;"1";"regular";514;505;"non-free";"rural";"bachelor";"level1";15;"cauc";"6";"8"
"male";"cauc";1979.75;"2";"regular";627;552;"non-free";"rural";"master";"level1";10;"cauc";"6";"8"
"male";"cauc";1979.75;"3";"regular";670;620;"non-free";"rural";"bachelor";"level1";22;"cauc";"6";"8"
"female";"afam";1979.75;"k";"regular+aide";461;494;"free";"inner-city";"bachelor";"level1";20;"afam";"11";"27"
"female";"afam";1979.75;"1";"regular";478;507;"free";"inner-city";"bachelor";"level1";27;"cauc";"11";"27"
"female";"afam";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"k";"regular";500;559;"non-free";"rural";"master";"level1";12;"cauc";"31";"65"
"female";"cauc";1979.75;"1";"regular+aide";590;562;"non-free";"rural";"bachelor";"level1";20;"cauc";"31";"65"
"female";"cauc";1979.75;"2";"regular+aide";650;648;"non-free";"rural";"bachelor";"level1";19;"cauc";"31";"65"
"female";"cauc";1979.75;"3";"regular+aide";680;655;"non-free";"rural";"bachelor";"notladder";2;"cauc";"31";"65"
"female";"cauc";1980.5;"k";"small";490;547;"non-free";"suburban";"bachelor";"level1";16;"afam";"22";"51"
"female";"cauc";1980.5;"1";"small";629;572;"non-free";"suburban";"bachelor";"level1";9;"cauc";"22";"51"
"female";"cauc";1980.5;"2";"small";684;639;"non-free";"suburban";"bachelor";"level1";16;"afam";"22";"51"
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"2";"small";602;582;"non-free";"urban";"master";"level1";9;"afam";"26";"59"
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"k";"small";503;528;"non-free";"rural";"master";"level1";12;"cauc";"42";"80"
"female";"cauc";1980.5;"1";"small";590;567;"non-free";"rural";"bachelor";"level1";8;"cauc";"42";"80"
"female";"cauc";1980.5;"2";"small";637;626;"non-free";"rural";"bachelor";"level2";33;"cauc";"42";"80"
"female";"cauc";1980.5;"3";"small";622;663;"non-free";"rural";"bachelor";"apprentice";2;"cauc";"42";"80"
"female";"cauc";1980.25;"k";"small";NA;NA;"non-free";"rural";"bachelor";"apprentice";1;"cauc";"24";"57"
"female";"cauc";1980.25;"1";"small";533;557;"non-free";"rural";"master";"level1";15;"cauc";"24";"57"
"female";"cauc";1980.25;"2";"small";659;590;"non-free";"rural";"master";"level1";11;"cauc";"24";"57"
"female";"cauc";1980.25;"3";"small";657;639;"non-free";"rural";"bachelor";"level1";18;"cauc";"24";"57"
"male";"cauc";1979;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979;"2";"regular";596;611;"free";"rural";"bachelor";"level1";6;"cauc";"9";"12"
"male";"cauc";1979;"3";"regular";616;629;"free";"rural";"bachelor";"probation";0;"cauc";"9";"12"
"male";"cauc";1979.5;"k";"small";483;602;"non-free";"suburban";"master";"level1";7;"cauc";"28";"61"
"male";"cauc";1979.5;"1";"small";590;653;"non-free";"suburban";"master";"level1";12;"cauc";"28";"61"
"male";"cauc";1979.5;"2";"small";650;648;"non-free";"suburban";"master";"level2";11;"cauc";"28";"61"
"male";"cauc";1979.5;"3";"small";670;711;NA;"suburban";"master";"level3";18;"cauc";"28";"61"
"male";"cauc";1980.5;"k";"regular+aide";395;463;"non-free";"suburban";"master";"level1";8;"cauc";"28";"61"
"male";"cauc";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979;"3";"regular+aide";NA;NA;"free";"rural";"bachelor";"probation";0;"cauc";"19";"47"
"female";"cauc";1979;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979;"2";"regular";NA;NA;"non-free";"suburban";"bachelor";"level1";23;"cauc";"12";"36"
"female";"cauc";1979;"3";"regular";580;614;"non-free";"suburban";"master";"level2";9;"cauc";"12";"36"
"male";"afam";1980.5;"k";"regular";447;500;"non-free";"rural";"master";"level1";13;"cauc";"23";"55"
"male";"afam";1980.5;"1";"small";492;523;"non-free";"rural";"bachelor";"apprentice";2;"cauc";"23";"55"
"male";"afam";1980.5;"2";"small";579;548;"non-free";"rural";"master";"level3";14;"cauc";"23";"55"
"male";"afam";1980.5;"3";"small";616;601;"non-free";"rural";"bachelor";"level3";16;"afam";"23";"55"
"female";"cauc";1980;"k";"regular";384;405;"free";"rural";"master";"level1";8;"cauc";"41";"78"
"female";"cauc";1980;"1";"regular+aide";442;465;"non-free";"rural";"master";"notladder";11;"cauc";"41";"78"
"female";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"k";"small";408;473;"non-free";"rural";"master";"level1";6;"cauc";"15";"39"
"female";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"3";"regular+aide";NA;NA;NA;"suburban";"bachelor";"level1";18;"cauc";"18";"44"
"female";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"3";"regular";636;626;"non-free";"rural";"master";"level1";8;"cauc";"21";"50"
"female";"cauc";1979.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.25;"2";"small";484;471;"free";"rural";"bachelor";"level1";23;"cauc";"21";"50"
"female";"cauc";1979.25;"3";"small";NA;NA;"free";"rural";"bachelor";"level1";12;"cauc";"21";"50"
"female";"afam";1980.25;"k";"regular+aide";418;423;"free";"inner-city";"bachelor";"level1";16;"afam";"11";"22"
"female";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1977.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1977.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1977.5;"2";"regular";593;632;"free";"rural";"master";"apprentice";2;"cauc";"34";"68"
"female";"cauc";1977.5;"3";"small";620;603;"free";"rural";"bachelor";"probation";0;"cauc";"34";"68"
"female";"afam";1980.5;"k";"regular+aide";431;418;"free";"inner-city";"bachelor";"apprentice";0;"cauc";"11";"32"
"female";"afam";1980.5;"1";"small";579;526;"free";"inner-city";"bachelor";"apprentice";2;"afam";"11";"29"
"female";"afam";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";NA;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";NA;"1";"small";NA;NA;"non-free";"urban";"bachelor";"level1";12;"cauc";"27";"60"
"male";"cauc";NA;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";NA;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.25;"2";"regular+aide";559;554;"free";"inner-city";"bachelor";"level1";31;"afam";"11";"33"
"female";"afam";1979.25;"3";"regular+aide";587;554;"free";"inner-city";"bachelor";"level1";18;"afam";"11";"33"
"female";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"2";"regular+aide";NA;NA;"free";"rural";"master";"level1";15;"cauc";"10";"13"
"female";"cauc";1979.75;"3";"regular+aide";644;606;NA;"rural";"master";"level1";5;"cauc";"10";"13"
"female";"cauc";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.5;"1";"regular";428;470;NA;"rural";"master";"level1";42;"cauc";"30";"63"
"female";"cauc";1979.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"k";"regular+aide";442;520;"non-free";"rural";"bachelor";"level1";3;"cauc";"5";"7"
"male";"cauc";1980.25;"1";"regular";527;578;"non-free";"rural";"bachelor";"level3";7;"cauc";"5";"7"
"male";"cauc";1980.25;"2";"regular";604;632;"non-free";"rural";"bachelor";"level1";15;"cauc";"5";"7"
"male";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"k";"regular";400;429;"non-free";"rural";"bachelor";"apprentice";2;"cauc";"24";"57"
"male";"afam";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"k";"small";455;559;"non-free";"rural";"bachelor";"level1";3;"cauc";"39";"75"
"male";"cauc";1979.75;"1";"small";590;584;"non-free";"rural";"specialist";"level1";17;"cauc";"39";"75"
"male";"cauc";1979.75;"2";"small";669;615;"non-free";"rural";"specialist";"level3";17;"cauc";"39";"75"
"male";"cauc";1979.75;"3";"small";657;678;"non-free";"rural";"specialist";"level1";13;"cauc";"39";"75"
"female";"afam";1980;"k";"small";527;626;"free";"inner-city";"bachelor";"level1";3;"afam";"11";"22"
"female";"afam";1980;"1";"small";604;601;"free";"inner-city";"master";"level1";9;"afam";"11";"22"
"female";"afam";1980;"2";"small";575;596;"non-free";"inner-city";"bachelor";"notladder";2;"afam";"11";"22"
"female";"afam";1980;"3";"small";629;634;"non-free";"inner-city";"bachelor";"level1";8;"afam";"11";"22"
"male";"afam";1980.5;"k";"small";NA;NA;"free";"suburban";"bachelor";"level1";11;"afam";"11";"23"
"male";"afam";1980.5;"1";"regular+aide";507;562;"non-free";"suburban";"bachelor";"level1";4;"cauc";"11";"24"
"male";"afam";1980.5;"2";"regular+aide";NA;NA;NA;"suburban";"bachelor";"level1";28;"afam";"11";"24"
"male";"afam";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"k";"regular";419;423;"free";"rural";"master";"level1";8;"afam";"32";"66"
"female";"cauc";1980.5;"1";"regular+aide";462;500;"free";"rural";"bachelor";"level1";4;"cauc";"32";"66"
"female";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"k";"regular+aide";410;405;"free";"inner-city";"bachelor";"level1";6;"afam";"11";"26"
"female";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.5;"2";"regular";593;603;"free";"rural";"bachelor";"level1";9;"cauc";"9";"12"
"female";"cauc";1979.5;"3";"regular";NA;NA;"free";"rural";"master";"level1";13;"cauc";"9";"12"
"female";"afam";1980.25;"k";"small";463;520;"free";"inner-city";"bachelor";"level1";3;"afam";"11";"28"
"female";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"2";"regular";579;554;"free";"inner-city";"master";"level1";9;"cauc";"11";"29"
"female";"afam";1980.25;"3";"regular+aide";616;604;"free";"inner-city";"master";"notladder";25;"cauc";"11";"15"
"male";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"1";"regular";521;510;"non-free";"rural";"bachelor";"level3";11;"cauc";"35";"69"
"male";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1978.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1978.75;"1";"small";NA;493;"free";"inner-city";"master";"level1";30;"afam";"11";"26"
"female";"afam";1978.75;"2";"small";503;517;"free";"inner-city";"bachelor";"probation";3;"cauc";"11";"26"
"female";"afam";1978.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"k";"regular+aide";NA;NA;"non-free";"rural";"bachelor";"level1";13;"cauc";"32";"66"
"male";"cauc";1980;"1";"regular";629;549;"non-free";"rural";"bachelor";"probation";0;"cauc";"32";"66"
"male";"cauc";1980;"2";"regular";631;599;"non-free";"rural";"bachelor";"apprentice";1;"cauc";"32";"66"
"male";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"k";"regular+aide";430;484;"free";"rural";"master";"level1";5;"cauc";"15";"39"
"male";"cauc";1980.25;"1";"regular";558;572;"free";"rural";"bachelor";"level1";12;"cauc";"15";"39"
"male";"cauc";1980.25;"2";"regular";622;659;"free";"rural";"master";"apprentice";1;"cauc";"15";"39"
"male";"cauc";1980.25;"3";"regular";614;636;"free";"rural";"master";"level1";18;"cauc";"15";"39"
"male";"afam";1978.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1978.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1978.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1978.25;"3";"regular+aide";559;558;"free";"suburban";"master";"level1";18;"cauc";"11";"17"
"male";"cauc";1980.25;"k";"regular+aide";422;489;"non-free";"suburban";"master+";"level1";12;"cauc";"22";"51"
"male";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"k";"small";421;478;"non-free";"rural";"bachelor";"level1";15;"cauc";"23";"55"
"male";"cauc";1980.25;"1";"small";548;515;"non-free";"rural";"bachelor";"apprentice";2;"cauc";"23";"55"
"male";"cauc";1980.25;"2";"small";573;546;"non-free";"rural";"master";"level3";14;"cauc";"23";"55"
"male";"cauc";1980.25;"3";"small";597;577;"non-free";"rural";"bachelor";"level3";16;"afam";"23";"55"
"male";"cauc";1980.25;"k";"regular";460;520;"free";"rural";"master";"level1";12;"cauc";"31";"65"
"male";"cauc";1980.25;"1";"regular";544;535;"free";"rural";"bachelor";"level1";8;"cauc";"31";"65"
"male";"cauc";1980.25;"2";"regular";588;590;"free";"rural";"master";"level1";9;"cauc";"31";"65"
"male";"cauc";1980.25;"3";"regular";644;642;"free";"rural";"bachelor";"level1";24;"cauc";"31";"65"
"male";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"2";"regular";588;632;"free";"rural";"bachelor";"probation";2;"cauc";"42";"80"
"male";"cauc";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"k";"regular+aide";458;536;"non-free";"suburban";"bachelor";"probation";0;"cauc";"18";"46"
"female";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"k";"regular";413;418;"free";"inner-city";"master";"probation";3;"afam";"22";"53"
"male";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"1";"regular+aide";516;572;"free";"suburban";"bachelor";"level1";4;"cauc";"22";"51"
"female";"afam";1980.25;"2";"regular+aide";559;632;"free";"suburban";"specialist";"level1";9;"cauc";"22";"51"
"female";"afam";1980.25;"3";"regular+aide";604;618;"free";"suburban";"master";"level2";15;"cauc";"22";"51"
"female";"cauc";1980.5;"k";"regular+aide";403;412;"free";"rural";"master";"level1";12;"cauc";"41";"79"
"female";"cauc";1980.5;"1";"regular+aide";483;490;"free";"rural";"bachelor";"level1";21;"cauc";"41";"79"
"female";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"k";"regular";380;392;"free";"inner-city";"bachelor";NA;2;"cauc";"11";"32"
"male";"afam";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"k";"regular";395;449;"free";"inner-city";"bachelor";NA;3;"afam";"11";"32"
"female";"afam";1980.25;"1";"regular+aide";478;484;"free";"inner-city";"bachelor";"level1";10;"cauc";"11";"32"
"female";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"3";"regular+aide";578;597;"free";"suburban";"master";"level1";18;"cauc";"11";"17"
"male";"afam";1980.25;"k";"regular";NA;NA;"free";"inner-city";"bachelor";NA;9;"afam";"11";"28"
"male";"afam";1980.25;"1";"regular";417;428;NA;"inner-city";"bachelor";"probation";1;"afam";"11";"28"
"male";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"k";"regular";450;463;"non-free";"inner-city";"bachelor";"level1";12;"cauc";"18";"45"
"female";"afam";1980.25;"1";"regular+aide";651;612;"non-free";"inner-city";"bachelor";"apprentice";1;"afam";"18";"45"
"female";"afam";1980.25;"2";"regular+aide";611;699;"non-free";"inner-city";"bachelor";"apprentice";1;"cauc";"18";"45"
"female";"afam";1980.25;"3";"regular+aide";639;651;"non-free";"inner-city";"master";"level2";11;"afam";"18";"45"
"female";"afam";1980.5;"k";"regular";443;506;"free";"urban";"bachelor";"level1";5;"cauc";"13";"37"
"female";"afam";1980.5;"1";"regular";590;529;"free";"urban";"bachelor";"apprentice";1;"cauc";"13";"37"
"female";"afam";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978.75;"1";"regular+aide";564;557;"non-free";"urban";"master";"level1";14;"cauc";"7";"10"
"male";"cauc";1978.75;"2";"regular+aide";593;582;"non-free";"urban";"master";"level1";18;"cauc";"7";"10"
"male";"cauc";1978.75;"3";"regular+aide";608;603;"non-free";"urban";"master";"level1";36;"cauc";"7";"10"
"female";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"1";"regular";495;505;"free";"rural";"bachelor";"level1";17;"cauc";"41";"79"
"female";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"k";"regular+aide";407;423;"free";"rural";"bachelor";"level2";27;"cauc";"35";"70"
"male";"cauc";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.75;"3";"regular";587;574;"free";"inner-city";"bachelor";"level1";5;"cauc";"11";"27"
"male";"afam";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.5;"2";"small";NA;NA;"free";"suburban";"bachelor";"level1";27;"afam";"22";"52"
"male";"afam";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"3";"small";NA;NA;"free";"rural";"bachelor";"level1";10;"cauc";"6";"8"
"female";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"1";"small";629;572;"free";"rural";"bachelor";"level3";19;"cauc";"15";"39"
"female";"cauc";1980.25;"2";"small";684;615;"free";"rural";"phd";"level3";12;"cauc";"15";"39"
"female";"cauc";1980.25;"3";"small";680;672;"free";"rural";"master";"level1";3;"cauc";"15";"39"
"female";"afam";1978.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1978.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1978.5;"2";"regular";547;572;"free";"inner-city";"bachelor";"notladder";40;"afam";"11";"29"
"female";"afam";1978.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"k";"small";460;520;"free";"rural";"bachelor";"level1";4;"cauc";"10";"13"
"female";"cauc";1980.5;"1";"small";530;553;"free";"rural";"bachelor";"level1";8;"cauc";"10";"13"
"female";"cauc";1980.5;"2";"small";582;593;NA;"rural";"master";"level1";9;"cauc";"10";"13"
"female";"cauc";1980.5;"3";"small";644;642;NA;"rural";"master";"level1";9;"cauc";"10";"13"
"female";"cauc";1980.25;"k";"regular+aide";442;520;"free";"rural";"bachelor";"level1";14;"cauc";"35";"70"
"female";"cauc";1980.25;"1";"small";NA;532;"non-free";"rural";NA;NA;NA;NA;"35";"70"
"female";"cauc";1980.25;"2";"small";NA;NA;"free";"rural";"bachelor";"probation";2;"cauc";"35";"70"
"female";"cauc";1980.25;"3";"small";NA;642;"free";"rural";"master";"level1";17;"cauc";"35";"70"
"male";"afam";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"3";"regular+aide";647;608;"free";"inner-city";"bachelor";"level1";4;"cauc";"11";"27"
"female";"afam";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"3";"regular";610;618;"free";"inner-city";"bachelor";"level1";20;"cauc";"11";"22"
"male";"cauc";1980;"k";"small";447;489;"free";"rural";"bachelor";"level1";22;"cauc";"40";"76"
